PC1,PC2,quality,type
-2.497749266351898,1.1661705950329904,6,Red
-2.5453878470105806,1.1723230535987066,6,Red
0.5595472658670461,3.9726654689733967,5,Red
2.377233865628742,2.9897061400538645,6,Red
-0.8072257510246144,0.7513675532116606,6,Red
3.3309316050358437,4.6201962166936665,7,Red
-3.5956042676653577,2.6356567767666754,6,Red
-2.3858421252011452,0.972905756867538,5,Red
-0.8112082735827038,1.025640224577329,5,Red
-1.7951573718310407,0.5932472944746228,6,Red
1.4483764548005846,2.666624117038495,6,Red
-2.8958652120474873,1.345254699532737,6,Red
1.8750843045848269,1.8418415631314844,5,Red
-0.48747188169930206,1.9217003880947157,5,Red
-0.7935533102077512,1.346747483039991,5,Red
0.8542858083660381,1.5867197796525592,5,Red
-3.2813463535624137,1.4097291888815042,5,Red
2.1846437750899206,3.593425887012574,5,Red
0.8724868793154009,2.292407689692954,7,Red
-0.35956961299204676,0.9205408343090727,5,Red
-3.197675806561199,2.089980571720461,4,Red
-1.8346519199283493,0.9964733558494173,5,Red
-0.43268770992323635,1.1118453797458392,5,Red
1.9009219412032723,4.315556698837926,5,Red
2.2769486840541378,2.712243276517205,7,Red
-3.774406732444743,2.698461913099805,4,Red
0.08895516113282612,1.2480821588035569,8,Red
-3.4619560818470925,2.036551321267267,6,Red
1.9766214988537634,3.3358944510273196,6,Red
-1.9432288954861672,1.2952178501428557,6,Red
1.9385329677982208,2.8998152067172294,5,Red
-1.3909905414328898,2.194772048877131,5,Red
-1.84287716965351,2.1004751183664143,5,Red
1.1787962769683362,2.1150232256467745,8,Red
-0.3257490665657563,1.8725500032719122,7,Red
2.120000075205687,3.035539484060831,6,Red
1.5780974306032804,2.395512112675035,7,Red
-1.5780987358692913,1.0244031462246597,5,Red
-1.300533196834473,2.655664181489674,5,Red
2.310094310327925,3.4861221046848585,6,Red
-1.4557401900096314,0.9117058040077682,6,Red
-1.555382898742969,2.3496721861951455,7,Red
1.8236411732813875,4.162123530182793,5,Red
1.691663753457075,2.0777271651945544,5,Red
-0.07468486129251763,2.4608490618131205,6,Red
-1.0440737570632914,0.2372331822200444,6,Red
2.9822811720094573,4.081497972318375,6,Red
1.7655099955014046,2.721857815278066,5,Red
0.15414286546146252,3.025267630906999,5,Red
-3.4146356898962824,1.6616854549911975,5,Red
-3.6436898337132733,1.9990930542684695,5,Red
-3.591780228333273,1.6105739059212727,5,Red
-2.0437358177087233,0.7638396968052299,6,Red
2.097573788766489,1.8571040917708208,6,Red
-2.4971763395170314,2.3137672326805006,5,Red
-2.115909885268668,1.1815407363072445,5,Red
0.91655723723665,1.7394429388983388,5,Red
1.4345335285010141,2.4447680091126043,6,Red
-0.9723013446784834,1.152792978915387,5,Red
1.210507022380096,2.1609280501687707,6,Red
1.2413474070065431,2.266171010324259,6,Red
-0.13017261308660077,0.16145246768540314,6,Red
-0.7042542508193926,1.0570360716144924,6,Red
-0.17161937826250612,1.7235776542424566,6,Red
-0.223065576845577,1.19520104620261,5,Red
-0.7569683712811602,0.6208806090983153,5,Red
-0.9007561032083672,0.34412759821184624,6,Red
-0.5773519033874595,2.2135022307495955,5,Red
-1.5792407109393185,2.6780288745331964,6,Red
-0.4389502666691201,2.646351141464429,7,Red
-0.4072122315860059,2.183716733937158,5,Red
-1.8640167517777313,1.5573024818542078,5,Red
0.4122241952472272,3.0045457699844054,6,Red
0.09153894704400473,2.4800148508327715,6,Red
2.598578576651775,3.275040017022737,7,Red
0.9686448407701569,2.7353687435467844,5,Red
3.270040593324847,3.408425544055585,6,Red
1.095087794711636,2.4731328531842425,5,Red
1.9333103251701205,1.6697706289483782,6,Red
-0.45829484616203453,1.2569365528198524,6,Red
-0.9139958082958272,0.9041880906231975,5,Red
-2.4280093693084575,1.6577701224326107,7,Red
1.2122971704025343,4.106483154614779,7,Red
0.18396369849999444,1.3692771792238865,6,Red
-0.36919994965880215,0.9821808458243847,5,Red
2.0660265449222255,4.509833972352104,6,Red
2.555361787061247,5.6285385172453,7,Red
2.23143294140824,5.066206108648836,6,Red
1.2485990816465973,2.9860588330432583,6,Red
1.1689772415662196,2.861961724099914,6,Red
1.6740770551515511,3.7714935931991405,6,Red
-3.635642736669696,1.9906335169758367,5,Red
-4.062955606263696,2.05189775554004,7,Red
3.2987853489170376,4.802343570939647,6,Red
0.31974871982008685,3.2794195767042984,6,Red
-2.505481423533162,3.485440900371067,6,Red
-0.6738637454005671,4.336575913409885,6,Red
-2.4826608546689077,3.396988648306894,6,Red
-2.18608274726166,2.0026763684293396,5,Red
3.0877667842213548,4.05562966677337,5,Red
0.23703891441006228,-0.8943276820492738,6,Red
-3.7199679910589643,0.7265330884389319,6,Red
1.5077297667866494,3.4874278201554865,5,Red
1.9126602521898723,2.4867729357629607,7,Red
2.5831856581186456,3.767755223497195,7,Red
2.9180562342712677,3.400989036229013,6,Red
-0.8814709897665045,2.2860154332513956,5,Red
-0.5624705572629134,2.526464924396779,6,Red
2.7029693604248943,3.1409055068098493,5,Red
3.096295626025364,4.204012104882159,5,Red
2.7022492919868975,4.311801078997379,7,Red
0.9548416257607828,2.867713069744634,6,Red
1.7326009453581284,3.125863513469559,5,Red
1.8414598722777458,2.096701567254298,5,Red
1.4195326789393627,2.8987549025275534,7,Red
-3.6576747292032197,2.064683091441744,5,Red
0.4192831610521678,1.7006298904154018,6,Red
0.7949127146905913,2.7011082471461005,6,Red
-0.22224850639222693,1.2279412060641908,5,Red
3.5264030060687612,4.403182331286802,6,Red
2.8474758260782367,3.565578845102977,7,Red
1.2258291757683408,4.482068645123525,6,Red
1.9026577143596373,4.0979688601547535,6,Red
-0.013439971724144977,1.346134945938996,6,Red
0.9354898303475847,1.5317618378618372,6,Red
3.519904296721691,4.421096396784298,6,Red
-1.1357026051671992,1.758510004407262,5,Red
-2.4720424677123027,1.862096871311862,6,Red
-1.2349722954991764,1.8804896272589222,6,Red
-1.4595524402510625,1.5448946870431062,6,Red
-1.1056454944370728,1.6522720192772877,6,Red
0.5809819354262311,1.9223107270072914,7,Red
-4.207751593054105,1.3253512327824968,8,Red
1.6133313212946487,1.2983336440690274,5,Red
1.058578225697473,1.8767136126344632,5,Red
2.88483337219686,3.6131490819940884,5,Red
2.9099505123524927,2.2459290532868166,7,Red
-3.2026503613207966,0.8603773865812631,5,Red
1.7340021095983267,3.138432931264938,6,Red
-0.5799698626182926,2.104380481680248,5,Red
0.060762395672724706,-0.3162990931515316,6,Red
2.296787984842358,3.0434770149240866,6,Red
1.3982605428999686,3.088900404778811,6,Red
-1.9400401820084077,1.6694585822832495,5,Red
0.5372632338481955,1.6153641191607782,6,Red
0.9664781552470227,1.9234246823387244,6,Red
2.6756259020947546,2.77878640622551,7,Red
1.9639683764278615,2.0481667182216468,6,Red
2.448844152806952,3.105655612575878,4,Red
-0.17562157640694492,1.6208992570397451,6,Red
-0.15762626696809512,1.7287377100493577,5,Red
-1.7954614842073577,1.654593353736468,5,Red
1.1232648218373453,2.3730950453451674,7,Red
-0.02572084815779408,1.7324434096917152,5,Red
-1.406991977738335,4.012386831819269,5,Red
1.6714172732761818,2.352882529565728,6,Red
-2.1942722807965174,0.3290267613856309,5,Red
1.7932315536416783,3.2239911199155684,6,Red
-3.9135618312943192,1.646677676972893,5,Red
-0.22876245032386122,2.2010644226560006,7,Red
-3.732885216471219,0.8453875611975376,7,Red
-2.3472385218964154,1.5409325677909822,5,Red
1.8426567490809136,2.577614459399233,7,Red
-2.966581054659297,0.17713106885029087,6,Red
-1.0410205262563221,2.3530198491160297,6,Red
0.09260752922181653,1.8602947775379495,5,Red
1.943094124480176,4.377865235298678,6,Red
-0.2404434435930597,1.2289530672791729,5,Red
3.3479760645477117,2.3649711331414016,6,Red
2.8202810238215816,2.600837276406514,5,Red
1.7936607366806903,3.2250777996417526,6,Red
-0.7874601040850712,1.4606341840189527,6,Red
2.5966533983769113,2.6125308591856293,6,Red
-0.7658936302407218,1.1007587331703006,5,Red
4.3053207087385985,3.719449723281051,8,Red
2.956967871556588,2.838653137986292,6,Red
4.044042605501252,5.3995246500518705,7,Red
1.104781396402877,1.7957097470307057,7,Red
-3.7787098732918403,0.5143806112261271,7,Red
-1.3076201919630963,2.258402717107596,6,Red
2.8263928577001454,3.3806073121656386,5,Red
-0.004577654006731572,1.9245066568789015,5,Red
-0.41531968288271015,1.2845927733611462,6,Red
3.0666686981384492,2.6565484585194277,6,Red
1.585290640976815,2.979577972742913,6,Red
-2.6152219163005306,0.8124405932987222,6,Red
1.943943480044413,2.2253195169455853,7,Red
-0.4370416734871284,-0.08329731031027941,5,Red
1.6681012709314509,2.883154835648724,8,Red
-0.3765899675951494,1.7551681902801648,5,Red
-0.8130766009836286,2.0445165859845384,5,Red
1.9722938657436777,3.2605018372374936,3,Red
0.6568966851539937,1.4128646479213256,6,Red
-0.8889471776737602,1.7636703493340908,5,Red
2.788015684418325,1.692307947915149,5,Red
1.6669956822926784,1.7324414532217423,5,Red
2.979799020760062,2.8175126787367986,6,Red
0.1986595922589027,2.7962373689051785,5,Red
0.9466690809700183,2.430153091711733,6,Red
0.07415558257572605,1.4738541937170342,6,Red
2.846659636665856,2.6893297057190995,6,Red
-1.9503458247217382,2.232595157707013,5,Red
3.53628486905059,2.967344190170639,5,Red
0.5382214160898268,2.21303127363525,6,Red
2.430697805258265,3.7035865879142307,6,Red
1.4369318234179451,2.3246799809259073,5,Red
1.8235580130443425,2.978062480512843,6,Red
-0.25691384222117025,2.32806914536156,5,Red
0.90345175388261,1.5814607717548066,5,Red
1.7293419450251881,3.163130454382444,6,Red
-1.0847707719349147,2.606642652412949,6,Red
1.727385955290841,2.107686413684093,5,Red
1.7516275137510264,2.2361085406068084,8,Red
2.4827467782385395,3.8825042577588214,5,Red
2.520987271383428,3.925502191902697,5,Red
2.555454767078118,1.9067046955486286,6,Red
0.5173859079034406,2.1789104849181844,5,Red
0.47345406219816266,1.9004147378022178,6,Red
1.667827713450486,3.487028579170835,7,Red
0.3046104315295974,2.033528406193378,6,Red
-1.088868494159763,2.701854255482601,6,Red
0.4784330013106504,1.667087476538583,7,Red
0.48817392277559835,1.9085834815529823,7,Red
-1.5364428646380774,2.3109606945821914,6,Red
-1.4918499755756927,-0.42773183254392527,6,Red
1.97966461381828,2.0484022200951824,8,Red
-1.2494334333104722,1.5112572704990634,6,Red
-0.4365998782585709,0.8799420807041394,5,Red
2.3225493587617225,2.84888887913152,7,Red
1.6335072359598692,3.1991886073720623,7,Red
1.3667099424417368,3.1813001936602916,7,Red
1.7614801256824617,2.4934694227085634,7,Red
1.3835779376814978,3.043837892939389,7,Red
1.3749632378468504,3.724672825427296,6,Red
0.2133764520248031,2.4030590625730137,6,Red
4.076482049917872,3.181036581848537,7,Red
2.6166115484939874,3.112636011405201,5,Red
2.0624324702802075,3.0116099987003575,6,Red
2.1623336077209196,2.34856185452486,7,Red
-0.19067247575452176,4.142941595146527,5,Red
1.2087209904440168,3.7701970479743663,6,Red
1.1917948809414993,3.0543980027465922,3,Red
1.9156385305124264,1.7136261209551495,6,Red
0.11747006578140332,1.058985034823949,5,Red
0.8291211441585897,2.5250296675832895,6,Red
-0.1829763096066011,1.158216747897168,5,Red
0.1862002890416253,2.578737188871924,5,Red
1.2082544560973951,1.4600456430393642,5,Red
1.029819671218068,1.8315659859361473,5,Red
-0.31897460080229284,2.918969838196987,5,Red
-0.11758253639745823,0.8572714418671841,6,Red
0.4094516182674068,1.9376031992194227,6,Red
0.1729372999326766,2.3454628552661068,5,Red
-0.3031427739670437,1.8358850207631847,6,Red
2.057404896649343,2.6421895943929683,5,Red
0.5041139355184417,1.221631171195556,6,Red
-0.12052064943705426,1.836968704600334,6,Red
-1.903514194646374,2.6629951504053797,6,Red
2.1377145080143958,2.894204520157006,7,Red
2.381393679842205,2.660650879142431,5,Red
-0.5538383126310863,2.2862454451913843,5,Red
0.9865207279272186,2.120097829611902,6,Red
-0.3306402343707314,2.3066043308630935,5,Red
0.38818213707950594,3.3013194403804538,6,Red
4.976468867522101,4.645001098179953,6,Red
1.4723878189927913,1.759418839400263,5,Red
-1.59358402396763,1.8687007733068137,6,Red
1.4249183542449857,2.7533131275772487,6,Red
2.33517222408235,3.2988193591674766,6,Red
0.6071999429342756,1.9387504491758518,6,Red
-2.1345047501254166,0.4645287902659645,6,Red
0.09556429083823709,2.060729447710684,6,Red
0.28743793017058705,2.2206203409834946,6,Red
-4.502075332640077,1.2020406310159697,5,Red
3.0567235884742896,5.364899077962812,5,Red
1.6945669990350718,2.15225425587176,6,Red
3.0821190064315807,5.4104925049608115,5,Red
1.4688908745197218,3.2495652542306557,6,Red
1.742768282565823,3.2809059250264405,5,Red
0.9948153769639004,1.5935612839636286,5,Red
1.2588810709828973,1.9748628912270414,5,Red
0.673957829196034,0.4823179830571197,6,Red
-1.105219829656838,2.2274210266650436,6,Red
0.6022384283061101,2.6758133670971946,6,Red
-1.8946884127300911,-0.4746666503246525,6,Red
1.3068130525672847,3.425973081433202,6,Red
2.039784629680108,1.4404087232221119,5,Red
0.7442089878554253,2.570709488497618,4,Red
1.6990931589351865,2.3417562133820984,6,Red
2.217769489273468,3.2647156683236584,6,Red
-0.3893096196319486,1.7043154844447714,4,Red
0.6747059228872528,1.5347911246818318,5,Red
0.619620069896201,1.5641305523113178,5,Red
2.0398148137714682,1.5509548831838067,6,Red
1.8622579550260159,2.6505220610310887,5,Red
1.7595220069363007,2.383903673779387,5,Red
2.962783544968992,2.6375499073760444,7,Red
1.5817789050867912,2.9786249916766394,7,Red
-1.4929883354047684,1.3199764371402465,6,Red
1.9803916707013545,3.5953261291550453,7,Red
-1.336251689871168,1.5719489996465228,5,Red
-3.0647222951481945,-0.5965317952180389,8,Red
2.170692912051865,2.0539477266934627,7,Red
0.5276447142304767,1.5097811903799694,5,Red
0.8118788873981433,-0.3996281981847581,6,Red
1.2807174591122985,2.234833094731466,5,Red
-1.9321086144115955,1.5391038453461605,5,Red
0.10201915909211708,1.9101767920272112,5,Red
2.6957351491170116,3.065386810691843,6,Red
2.193345195481759,3.382214579265881,6,Red
-0.6934293062213612,1.146152300774831,6,Red
2.1413853459991397,4.104948078239519,6,Red
-1.4266714259702469,1.9370720663590009,4,Red
2.6135933095475994,3.5190113171865853,6,Red
-2.626403506486338,1.6885466288397248,5,Red
-0.862226074694648,1.6844401373970894,6,Red
-1.395545777828861,1.630011552798679,6,Red
0.5005950549715479,1.9542461522680266,7,Red
0.17855813929986544,1.1605202517392408,6,Red
-0.16150488674001207,2.6720900618826726,6,Red
-2.07661105260716,-0.8318003321232205,6,Red
1.1107926520764286,0.8168315773227967,5,Red
3.3493180832629044,3.13019993459861,5,Red
-2.3307772791387906,1.2150071759286905,6,Red
0.24560772959778304,1.5464162688803906,5,Red
-0.17462835902793525,5.2269615693590765,6,Red
-0.1776120485925121,2.245295853078271,5,Red
2.5615581248273127,3.573814090275907,6,Red
1.8457140216714296,3.011255477810327,5,Red
1.8065996029522053,3.212954056031274,5,Red
-0.6571979913224111,1.538517355962674,5,Red
-0.8142290478838755,1.5865478200480614,5,Red
0.10111280034513571,2.148156860573338,5,Red
-1.6992699128456672,2.1568643534091385,6,Red
-3.1851958649007495,1.488544475386303,5,Red
-0.7170534313705517,1.5689222329350336,5,Red
-0.4613344794726938,1.7097089517621622,6,Red
-1.0234225905730079,1.6434681868834522,5,Red
1.8549958672144273,1.9314145792445658,5,Red
-1.150262659975621,0.4481126504139159,6,Red
-1.9410075657961328,3.2802314753855053,4,Red
-0.4048744280145157,0.6590070692386321,5,Red
-2.3128560979145063,2.195529861309887,5,Red
-0.8659050569877839,2.8186701953067606,5,Red
-0.946235303755883,2.783137945535536,5,Red
-2.5926485145551745,2.314864480407149,7,Red
0.5382022400897918,3.8504861115064455,6,Red
0.2158560256893379,2.4179848447798373,5,Red
-0.30771701384414696,2.4068735672122568,5,Red
-2.048440050727262,1.73245890190284,7,Red
-2.5424116804204324,1.3424150329283617,5,Red
-2.6390259751408682,1.9137134635558486,4,Red
-0.47914307055839095,1.4797491377935723,7,Red
-0.33146394495107595,-0.05032787935995857,6,Red
2.2326015654536566,1.8587228144062937,5,Red
-1.6900716705869334,3.128824739006127,5,Red
4.101185783239525,4.481454513975954,5,Red
2.0547294147889743,0.8087668286447485,6,Red
1.294955336595053,0.9464167314151517,5,Red
-0.16792851472202658,2.1543927958058746,5,Red
3.010181953912122,3.2738603542532463,7,Red
-1.8787800200947542,1.6469753752738352,6,Red
-3.2002613063792116,1.3321633823455272,4,Red
-0.39637555124657237,1.0540812320666866,5,Red
-2.1397069026804347,1.368935625139406,6,Red
2.072120130578498,2.2134867556276485,6,Red
2.625655864410329,2.9954720110680597,5,Red
-0.4654738787469254,1.8712660010497417,5,Red
0.2918470113068049,1.3752621174096378,6,Red
2.6416620649948737,2.5983154895367595,6,Red
0.46354601286362795,2.4755189203398724,5,Red
-0.6466165046681402,0.2662261163642082,5,Red
-1.0053076379765857,1.6521865667840598,5,Red
-1.1473965869134857,3.9446210340568655,5,Red
1.6948486141672956,2.5684009243380608,6,Red
0.5351281158879077,1.6883456286086052,5,Red
-2.207958031755818,1.795785423800094,5,Red
-2.583579720806138,1.783782808245531,5,Red
2.078032231821391,1.6313728313750646,5,Red
3.138479134553209,3.227728101000686,5,Red
-0.33123361162316506,0.5154484505609808,6,Red
-0.310979260835787,1.0939639088703093,5,Red
-1.7757176913806263,1.606194845840959,5,Red
-0.9085183632057654,3.025273883515651,5,Red
-2.0676724898642798,1.3272712302934422,5,Red
-0.7878164685133395,2.0566280061580122,5,Red
-2.354894639889451,1.0042096864571217,5,Red
0.4189621455588996,2.7932219987253144,5,Red
-4.812789380655413,2.432807090277837,3,Red
-2.103536559343837,2.73646841135542,5,Red
1.3157735715381311,3.8474833215109436,5,Red
-0.16967332945031183,1.7658404412197521,5,Red
-0.14790734846775475,1.6923389045899164,5,Red
-4.617440358994287,-0.7144540439840024,6,Red
-2.9278375408508883,1.4117427204390258,6,Red
-0.5168094789742516,1.9162585402520962,5,Red
2.4323576288876327,2.5606106542470353,6,Red
